LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z
15.237916,-3.800618,4.618790,-20.557725,0.000000,2.617994,1.523792,-0.380062,0.000000,155.978495,-45.729547,0.000000,
15.876348,-5.046026,6.384318,-12.454080,0.000000,0.000000,1.587635,-0.504603,0.000000,163.144455,-55.525023,0.000000,
16.640788,-5.873292,7.644403,-8.272659,0.000000,0.000000,1.664079,-0.587329,0.000000,170.184794,-62.406893,-0.043633,
16.894520,-6.328389,2.537324,-4.550975,-0.436332,-4.363323,1.689452,-0.632839,-0.043633,154.919667,-58.030172,-0.052360,
14.499906,-5.431409,-23.946147,8.969804,-0.523599,-0.872665,1.449991,-0.543141,-0.052360,133.625560,-51.225148,-0.052360,
13.070342,-5.362161,-14.295637,0.692480,-0.523599,0.000000,1.307034,-0.536216,-0.052360,132.942066,-62.038458,-0.052360,
13.452536,-6.786286,3.821941,-14.241254,-0.523599,0.000000,1.345254,-0.678629,-0.052360,136.635640,-75.720809,-0.052360,
13.808344,-8.127769,3.558075,-13.414825,-0.523599,0.000000,1.380834,-0.812777,-0.052360,139.895772,-89.012539,-0.052360,
14.109669,-9.454368,3.013249,-13.265994,-0.523599,0.000000,1.410967,-0.945437,-0.052360,142.487638,-102.359522,-0.052360,
14.336446,-10.797598,2.267778,-13.432296,-0.523599,0.000000,1.433645,-1.079760,-0.052360,144.248116,-115.957494,-0.052360,
14.474722,-12.170195,1.382759,-13.725975,-0.523599,0.000000,1.447472,-1.217020,-0.052360,145.064201,-129.872174,-0.052360,
14.514685,-13.575063,0.399631,-14.048682,-0.523599,0.000000,1.451469,-1.357506,-0.052360,144.853684,-144.098607,-0.052360,
14.449265,-15.009874,-0.654205,-14.348102,-0.523599,0.000000,1.444927,-1.500987,-0.052360,143.558347,-158.596893,-0.052360,
14.273240,-16.469492,-1.760248,-14.596179,-0.523599,0.000000,1.427324,-1.646949,-0.052360,141.132964,-173.304860,-0.052360,
13.982702,-17.947218,-2.905378,-14.777267,-0.523599,-0.000000,1.398270,-1.794722,-0.052360,137.575720,-188.130785,-0.026180,
13.593598,-19.424141,-3.891043,-14.769230,-0.261799,2.617994,1.359360,-1.942414,-0.026180,136.674210,-200.745741,0.052360,
13.844059,-20.457212,2.504607,-10.330711,0.523599,7.853982,1.384406,-2.045721,0.052360,143.463775,-208.171614,0.052360,
14.773892,-21.022943,9.298337,-5.657309,0.523599,0.000000,1.477389,-2.102294,0.052360,154.748507,-212.226696,0.129445,
16.110334,-21.246789,13.364412,-2.238455,1.294455,7.708560,1.611033,-2.124679,0.129445,178.133507,-203.629248,0.314160,
19.265501,-19.328561,31.551669,19.182275,3.141603,18.471486,1.926550,-1.932856,0.314160,215.762011,-165.580106,0.389790,
23.170360,-14.095819,39.048594,52.327421,3.897905,7.563013,2.317036,-1.409582,0.389790,247.233064,-95.960677,0.392699,
25.469372,-6.118270,22.990121,79.775490,3.926991,0.290862,2.546937,-0.611827,0.392699,252.910935,-9.189729,0.392699,
24.698080,2.790852,-7.712924,89.091224,3.926991,0.000000,2.469808,0.279085,0.392699,226.123812,76.094475,0.392699,
20.710134,10.819576,-39.879461,80.287233,3.926991,0.000000,2.071013,1.081958,0.392699,170.944242,144.179515,0.392699,
14.242767,16.609660,-64.673664,57.900840,3.926991,0.000000,1.424277,1.660966,0.392699,97.639651,185.071628,0.392699,
6.473245,19.426110,-77.695225,28.164503,3.926991,0.000000,0.647324,1.942611,0.392699,18.751679,195.055067,0.392699,
-1.330163,19.143130,-78.034079,-2.829804,3.926991,0.000000,-0.133016,1.914313,0.392699,-53.741520,175.839961,0.392699,
-8.045418,16.134967,-67.152549,-30.081623,3.926991,0.000000,-0.804542,1.613497,0.392699,-110.253628,133.402580,0.392699,
-12.845935,11.126982,-48.005163,-50.079852,3.926991,0.000000,-1.284593,1.112698,0.392699,-144.605692,76.231425,-5.890486,
-15.267844,5.037618,-24.219093,-60.893645,-58.904862,-628.318515,-1.526784,0.503762,-5.890486,-157.041714,19.258903,0.000000,
-15.937315,0.136312,-6.694709,-49.013052,0.000000,589.048606,-1.593732,0.013631,0.000000,-162.275584,-15.364300,0.000000,
-16.446660,-2.518060,-5.093450,-26.543724,0.000000,0.000000,-1.644666,-0.251806,0.000000,-168.080404,-34.742831,0.000000,
-17.086071,-4.048443,-6.394112,-15.303826,0.000000,0.000000,-1.708607,-0.404844,0.000000,-175.242355,-46.365378,0.000000,
-17.851177,-4.999863,-7.651056,-9.514203,0.000000,0.000000,-1.785118,-0.499986,0.000000,-183.403045,-53.956235,0.000000,
-18.698026,-5.648449,-8.468489,-6.485864,0.000000,0.000000,-1.869803,-0.564845,0.000000,-192.211618,-59.442045,0.000000,
-19.592476,-6.137484,-8.944505,-4.890341,0.000000,0.000000,-1.959248,-0.613748,0.000000,-201.280083,-63.782993,0.000000,
-20.512990,-6.541911,-9.205140,-4.044275,0.000000,0.000000,-2.051299,-0.654191,0.000000,-210.582944,-67.545504,0.000000,
-21.447769,-6.901543,-9.347788,-3.596320,0.000000,0.000000,-2.144777,-0.690154,0.000000,-219.972748,-70.988887,0.000000,
-22.390159,-7.237376,-9.423901,-3.358329,0.000000,0.000000,-2.239016,-0.723738,0.000000,-229.468683,-74.242246,-0.017453,
-23.343691,-7.538985,-9.535317,-3.016087,-0.174533,-1.745329,-2.334369,-0.753898,-0.017453,-238.637279,-74.692718,-0.052360,
-23.799053,-7.290946,-4.553616,2.480389,-0.523599,-3.490659,-2.379905,-0.729095,-0.052360,-222.534973,-68.174581,-0.052360,
-21.160057,-6.482478,26.389957,8.084681,-0.523599,0.000000,-2.116006,-0.648248,-0.052360,-196.601414,-60.229719,0.000000,
-18.599266,-5.697968,25.607903,7.845095,0.000000,5.235988,-1.859927,-0.569797,0.000000,-171.437778,-52.520727,-0.017453,
-16.114346,-4.936702,24.849199,7.612663,-0.174533,-1.745329,-1.611435,-0.493670,-0.017453,-147.019962,-45.040220,-0.052360,
-13.703044,-4.197989,24.113024,7.387132,-0.523599,-3.490659,-1.370304,-0.419799,-0.052360,-123.334665,-37.784124,-0.052360,
-11.362984,-3.481101,23.400597,7.168877,-0.523599,0.000000,-1.136298,-0.348110,-0.052360,-101.302810,-30.494321,-0.052360,
-9.675854,-2.640096,16.871307,8.410051,-0.523599,0.000000,-0.967585,-0.264010,-0.052360,-103.495206,-18.680414,6.257005,
-10.806755,-1.391978,-11.309015,12.481179,62.570051,630.936491,-1.080676,-0.139198,6.257005,-114.120563,-9.444406,0.000000,
-11.838004,-0.685617,-10.312492,7.063606,0.000000,-625.700503,-1.183800,-0.068562,0.000000,-124.260129,-4.454134,0.000000,
-12.844394,-0.306158,-10.063898,3.794587,0.000000,0.000000,-1.284439,-0.030616,0.000000,-134.284674,-1.760931,0.000000,
-13.845150,-0.100361,-10.007555,2.057975,0.000000,0.000000,-1.384515,-0.010036,0.000000,-144.284189,-0.288154,0.000000,
-14.844852,0.013163,-9.997023,1.135239,0.000000,0.000000,-1.484485,0.001316,0.000000,-154.280819,0.536120,0.000000,
-15.844501,0.077654,-9.996491,0.644910,0.000000,0.000000,-1.584450,0.007765,0.000000,-164.278986,1.015787,0.000000,
-16.844259,0.116088,-9.997575,0.384344,0.000000,0.000000,-1.684426,0.011609,0.000000,-174.271533,1.577594,-0.034907,
-17.842236,0.234861,-9.979774,1.187731,-0.349066,-3.490658,-1.784224,0.023486,-0.034907,-184.146991,5.148545,-0.052360,
-18.818337,0.765116,-9.761013,5.302547,-0.523599,-1.745329,-1.881834,0.076512,-0.052360,-193.531874,13.043415,-0.157080,
-19.701088,1.869817,-8.827509,11.047006,-1.570797,-10.471981,-1.970109,0.186982,-0.157080,-199.208460,34.232591,-0.296707,
-19.917701,4.809532,-2.166129,29.397149,-2.967070,-13.962733,-1.991770,0.480953,-0.296707,-191.948067,74.188907,-0.383973,
-18.342827,9.451420,15.748744,46.418877,-3.839731,-8.726603,-1.834283,0.945142,-0.383973,-161.602545,123.372308,-0.392699,
-14.266828,14.286668,40.759983,48.352484,-3.926991,-0.872603,-1.426683,1.428667,-0.392699,-108.491164,163.876981,-0.392699,
-8.199172,17.590425,60.676562,33.037565,-3.926991,0.000000,-0.819917,1.759042,-0.392699,-41.591405,183.028820,-0.392699,
-1.234497,18.442609,69.646750,8.521843,-3.926991,-0.000000,-0.123450,1.844261,-0.392699,27.174570,176.171072,-0.392699,
5.418498,16.680317,66.529949,-17.622921,-3.926991,0.000000,0.541850,1.668032,-0.392699,86.617433,145.141993,-0.392699,
10.735128,12.705319,53.166296,-39.749975,-3.926991,0.000000,1.073513,1.270532,-0.392699,127.771409,102.334566,0.000000,
13.936975,8.803169,32.018474,-39.021503,0.000000,39.269908,1.393698,0.880317,0.000000,150.805172,75.040623,0.000000,
15.792532,6.767781,18.555569,-20.353875,0.000000,0.000000,1.579253,0.676778,0.000000,166.110021,61.299018,0.000000,
17.153924,5.779599,13.613919,-9.881818,0.000000,0.000000,1.715392,0.577960,0.000000,178.397236,55.031046,0.000000,
18.311028,5.362483,11.571037,-4.171166,0.000000,0.000000,1.831103,0.536248,0.000000,189.369017,52.806766,0.000000,
19.375014,5.252700,10.639858,-1.097824,0.000000,0.000000,1.937501,0.525270,0.000000,199.718787,52.750666,0.000000,
20.393623,5.307270,10.186092,0.545692,0.000000,0.000000,2.039362,0.530727,0.000000,209.808601,53.864632,0.000000,
21.389444,5.449493,9.958216,1.422238,0.000000,0.000000,2.138944,0.544949,0.000000,219.639868,55.569680,0.008727,
22.373090,5.638321,9.836456,1.888279,0.087266,0.872665,2.237309,0.563832,0.008727,228.971012,59.367929,0.052360,
23.247093,6.232251,8.740034,5.939300,0.523599,4.363323,2.324709,0.623225,0.052360,236.776942,68.197346,0.052360,
23.964917,7.287808,7.178239,10.555563,0.523599,0.000000,2.396492,0.728781,0.052360,243.145513,80.480738,0.052360,
24.545826,8.621095,5.809084,13.332878,0.523599,0.000000,2.454583,0.862110,0.052360,248.204630,94.904276,0.052360,
24.998967,10.131059,4.531410,15.099638,0.523599,0.000000,2.499897,1.013106,0.052360,252.012843,110.737524,0.052360,
25.328397,11.760853,3.294305,16.297936,0.523599,0.000000,2.532840,1.176085,0.052360,242.907565,115.286895,0.052360,
23.216899,11.019024,-21.114981,-7.418293,0.523599,0.000000,2.321690,1.101902,0.052360,217.437867,103.198665,0.052360,
20.701807,9.825330,-25.150924,-11.936935,0.523599,0.000000,2.070181,0.982533,0.052360,192.802336,91.506341,0.052360,
18.260163,8.666496,-24.416436,-11.588338,0.523599,0.000000,1.826016,0.866650,0.052360,171.402217,86.859087,0.052360,
16.700837,9.546132,-15.593263,8.796356,0.523599,-0.000000,1.670084,0.954613,0.052360,163.771557,109.436428,0.052360,
16.177691,11.859486,-5.231457,23.133539,0.523599,0.000000,1.617769,1.185949,0.052360,159.591270,129.866691,0.052360,
15.816570,13.753003,-3.611211,18.935170,0.523599,0.000000,1.581657,1.375300,0.052360,156.354874,147.538209,0.052360,
15.507280,15.450689,-3.092903,16.976857,0.523599,0.000000,1.550728,1.545069,0.052360,153.190832,163.936884,0.052360,
15.178146,17.059099,-3.291339,16.084102,0.523599,0.000000,1.517815,1.705910,0.052360,149.900857,179.496731,0.129446,
14.750104,18.645597,-4.280422,15.864979,1.294455,7.708563,1.475010,1.864560,0.129446,134.795446,200.424699,0.314160,
12.179808,21.130482,-25.702961,24.848852,3.141604,18.471492,1.217981,2.113048,0.314160,91.725826,225.415724,0.389791,
6.625162,23.375291,-55.546453,22.448088,3.897905,7.563010,0.662516,2.337529,0.389791,23.182274,236.833190,0.392699,
-0.898358,23.520399,-75.235198,1.451087,3.926991,0.290856,-0.089836,2.352040,0.392699,-53.957891,221.409247,0.392699,
-8.494491,20.748554,-75.961329,-27.718456,3.926991,0.000000,-0.849449,2.074855,0.392699,-122.103822,177.860194,0.392699,
-14.565883,15.362027,-60.713921,-53.865270,3.926991,-0.000000,-1.456588,1.536203,0.392699,-168.577604,113.386493,-5.955936,
-18.100406,8.315375,-35.345231,-70.466519,-59.559359,-634.863486,-1.810041,0.831537,-5.955936,-190.412860,50.134116,0.000000,
-19.569363,3.110715,-14.689567,-52.046596,0.000000,595.593578,-1.956936,0.311072,0.000000,-201.370680,13.502605,-0.017453,
-20.520508,0.341749,-9.511451,-27.689659,-0.174533,-1.745329,-2.052051,0.034175,-0.017453,-210.661174,-4.104942,-0.052360,
-21.465029,-0.756809,-9.445215,-10.985585,-0.523599,-3.490659,-2.146503,-0.075681,-0.052360,-220.446804,-8.471379,-0.052360,
-22.462433,-0.803402,-9.974036,-0.465922,-0.523599,0.000000,-2.246243,-0.080340,-0.052360,-230.488289,-5.132434,6.230825,
-23.464638,-0.241631,-10.022045,5.617709,62.308253,628.318512,-2.346464,-0.024163,6.230825,-240.327318,2.788774,-0.052360,
-24.430852,0.691316,-9.662143,9.329470,-0.523599,-628.318512,-2.443085,0.069132,-0.052360,-249.647154,13.607717,-0.052360,
-25.335891,1.866606,-9.050392,11.752896,-0.523599,0.000000,-2.533589,0.186661,-0.052360,-258.261257,26.401393,-0.052360,
-26.164656,3.213041,-8.287645,13.464346,-0.523599,0.000000,-2.616466,0.321304,-0.052360,-266.052751,40.652544,-0.052360,
-26.907187,4.690101,-7.425315,14.770601,-0.523599,0.000000,-2.690719,0.469010,-0.052360,-272.936628,56.058902,-0.052360,
-27.555882,6.273472,-6.486951,15.833715,-0.523599,0.000000,-2.755588,0.627347,-0.052360,-278.844752,72.431506,-0.052360,
-28.104189,7.947301,-5.483066,16.738285,-0.523599,0.000000,-2.810419,0.794730,-0.052360,-283.710917,89.638161,-0.052360,
-28.546064,9.700009,-4.418750,17.527081,-0.523599,-0.000000,-2.854606,0.970001,-0.052360,-287.479558,107.577286,-0.052360,
-28.875816,11.522128,-3.297518,18.221193,-0.523599,0.000000,-2.887582,1.152213,-0.052360,-290.095953,126.160385,-0.052360,
-29.088079,13.405107,-2.122629,18.829791,-0.523599,-0.000000,-2.908808,1.340511,-0.052360,-291.507651,145.303754,-0.052360,
-29.177846,15.340701,-0.897670,19.355933,-0.523599,0.000000,-2.917785,1.534070,-0.052360,-291.666893,164.925029,-0.052360,
-29.140517,17.320662,0.373289,19.799611,-0.523599,0.000000,-2.914052,1.732066,-0.052360,-290.532033,184.942090,-0.052360,
-28.971942,19.336609,1.685749,20.159469,-0.523599,0.000000,-2.897194,1.933661,-0.052360,-288.061493,205.268062,-0.052360,
-28.668459,21.379930,3.034831,20.433217,-0.523599,0.000000,-2.866846,2.137993,-0.052360,-284.223945,225.817084,-0.052360,
-28.226925,23.441803,4.415337,20.618726,-0.523599,0.000000,-2.822693,2.344180,-0.052360,-279.150967,246.346515,-0.026180,
-27.716577,25.445180,5.103483,20.033773,-0.261799,2.617994,-2.771658,2.544518,-0.026180,-276.493138,263.457497,0.000000,
-27.664451,26.921078,0.521254,14.758973,0.000000,2.617994,-2.766445,2.692108,0.000000,-278.155260,275.931933,0.008727,
-27.957631,28.037811,-2.931792,11.167328,0.087266,0.872665,-2.795763,2.803781,0.008727,-282.191627,285.961678,0.026180,
-28.346247,29.050343,-3.886161,10.125322,0.261800,1.745338,-2.834625,2.905034,0.026180,-296.285916,284.703000,0.279254,
-30.985336,27.440835,-26.390895,-16.095074,2.792535,25.307348,-3.098534,2.744084,0.279254,-336.068694,240.502701,0.375248,
-35.532070,20.876846,-45.467335,-65.639895,3.752477,9.599414,-3.553207,2.087685,0.375248,-375.472582,146.491539,-5.890486,
-38.526563,9.736951,-29.944929,-111.398948,-58.904862,-626.573371,-3.852656,0.973695,-5.890486,-382.096283,22.154596,0.392699,
-37.316758,-3.191046,12.098044,-129.279969,3.926991,628.318515,-3.731676,-0.319105,0.392699,-342.398262,-102.705520,0.392699,
-31.438367,-14.996453,58.783911,-118.054066,3.926991,0.000000,-3.143837,-1.499645,0.392699,-261.289844,-202.984829,0.392699,
-21.949379,-23.526160,94.889880,-85.297071,3.926991,0.000000,-2.194938,-2.352616,0.392699,-160.736570,-263.646556,0.065450,
-12.535867,-27.865735,94.135118,-43.395749,0.654498,-32.724923,-1.253587,-2.786574,0.065450,-92.716490,-291.505875,0.000000,
-7.389578,-29.907359,51.462894,-20.416234,0.000000,-6.544985,-0.738958,-2.990736,0.000000,-57.565458,-303.763450,0.043633,
-5.137692,-29.867774,22.518856,0.395844,0.436332,4.363323,-0.513769,-2.986777,0.043633,-48.477181,-281.820221,0.052360,
-4.642595,-26.989549,4.950966,28.782250,0.523599,0.872665,-0.464260,-2.698955,0.052360,-27.119565,-276.437462,0.052360,
-1.471427,-28.068982,31.711679,-10.794324,0.523599,0.000000,-0.147143,-2.806898,0.052360,-0.033980,-285.885404,0.052360,
0.977198,-28.939476,24.486251,-8.704941,0.523599,0.000000,0.097720,-2.893948,0.052360,22.230166,-293.879484,0.052360,
3.082280,-29.694460,21.050826,-7.549846,0.523599,-0.000000,0.308228,-2.969446,0.052360,42.328554,-300.883849,0.052360,
5.043588,-30.356756,19.613074,-6.622958,0.523599,0.000000,0.504359,-3.035676,0.052360,61.647765,-306.969753,0.052360,
6.964432,-30.926210,19.208438,-5.694538,0.523599,0.000000,0.696443,-3.092621,0.052360,80.893506,-312.088752,0.052360,
8.896457,-31.395858,19.320259,-4.696485,0.523599,-0.000000,0.889646,-3.139586,0.052360,100.406464,-316.160155,0.052360,
10.863620,-31.757424,19.671629,-3.615658,0.523599,0.000000,1.086362,-3.175742,0.052360,120.333035,-319.106369,0.052360,
12.875005,-32.003086,20.113845,-2.456622,0.523599,0.000000,1.287501,-3.200309,0.052360,140.712354,-320.852086,0.052360,
14.931618,-32.125931,20.566128,-1.228449,0.523599,-0.000000,1.493162,-3.212593,0.052360,147.249894,-309.696990,0.052360,
14.174869,-29.812683,-7.567485,23.132485,0.523599,0.000000,1.417487,-2.981268,0.052360,134.202452,-282.255521,0.052360,
12.886403,-27.102771,-12.884667,27.099121,0.523599,-0.000000,1.288640,-2.710277,0.052360,121.540714,-255.625267,0.052360,
11.636116,-24.473160,-12.502862,26.296105,0.523599,0.000000,1.163612,-2.447316,0.052360,113.540985,-230.716302,0.052360,
12.122101,-22.297582,4.859848,21.755777,0.523599,-0.000000,1.212210,-2.229758,0.052360,139.490552,-216.779362,0.008727,
15.053092,-21.353331,29.309907,9.442516,0.087266,-4.363323,1.505309,-2.135333,0.008727,161.858362,-211.815164,0.000000,
16.888799,-21.137006,18.357069,2.163251,0.000000,-0.872665,1.688880,-2.113701,0.000000,176.668474,-212.396560,0.000000,
18.166539,-21.354763,12.777402,-2.177571,0.000000,0.000000,1.816654,-2.135476,0.000000,187.608511,-216.084309,0.000000,
19.157025,-21.813521,9.904854,-4.587581,0.000000,0.000000,1.915702,-2.181352,0.000000,196.560965,-221.501151,0.000000,
19.997451,-22.403164,8.404268,-5.896432,0.000000,0.000000,1.999745,-2.240316,0.000000,204.129046,-228.140763,-0.034907,
20.640181,-23.168612,6.427293,-7.654476,-0.349066,-3.490658,2.064018,-2.316861,-0.034907,206.824732,-238.938955,-0.126536,
20.532369,-24.546677,-1.078118,-13.780651,-1.265365,-9.162989,2.053237,-2.454668,-0.126536,192.597980,-260.835912,-0.279274,
17.877429,-27.333482,-26.549399,-27.868052,-2.792744,-15.273793,1.787743,-2.733348,-0.279274,144.901346,-291.928184,-0.375267,
11.520353,-30.402068,-63.570756,-30.685854,-3.752674,-9.599295,1.152035,-3.040207,-0.375267,61.613846,-312.051660,-0.392699,
2.063778,-31.328202,-94.565756,-9.261348,-3.926991,-1.743174,0.206378,-3.132820,-0.392699,-38.826220,-300.453454,-0.392699,
-8.048802,-28.593184,-101.125789,27.350184,-3.926991,-0.000000,-0.804880,-2.859318,-0.392699,-132.176993,-251.800055,-0.392699,
-16.560954,-22.309931,-85.121527,62.832529,-3.926991,0.000000,-1.656095,-2.230993,-0.392699,-200.089561,-173.713787,5.890486,
-21.976501,-13.611514,-54.155464,86.984168,58.904862,628.318515,-2.197650,-1.361151,5.890486,-232.708246,-80.351878,-0.392699,
-23.670450,-4.040851,-16.939492,95.706628,-3.926991,-628.318515,-2.367045,-0.404085,-0.392699,-229.999685,10.800210,-0.130900,
-22.369960,4.211820,13.004899,82.526706,-1.308997,26.179939,-2.236996,0.421182,-0.130900,-217.105261,70.773867,0.000000,
-21.346826,8.741751,10.231337,45.299313,0.000000,13.089969,-2.134683,0.874175,0.000000,-211.147974,103.460322,0.000000,
-21.033405,11.307491,3.134216,25.657396,0.000000,0.000000,-2.103341,1.130749,0.000000,-211.064869,122.951064,0.000000,
-21.210965,12.907619,-1.775605,16.001287,0.000000,0.000000,-2.121097,1.290762,0.000000,-213.238047,136.003580,-0.052360,
-21.070862,13.769900,1.401037,8.622810,-0.523599,-5.235988,-2.107086,1.376990,-0.052360,-197.135252,128.828751,-0.052360,
-18.753477,12.255479,23.173850,-15.144213,-0.523599,-0.000000,-1.875348,1.225548,-0.052360,-174.363616,113.947386,-0.052360,
-16.504748,10.785925,22.487286,-14.695540,-0.523599,0.000000,-1.650475,1.078593,-0.052360,-152.266576,99.506874,-0.052360,
-14.322642,9.359909,21.821061,-14.260159,-0.523599,0.000000,-1.432264,0.935991,-0.052360,-131.798574,88.775900,-0.052360,
-12.598422,9.280037,17.242200,-0.798717,-0.523599,0.000000,-1.259842,0.928004,-0.052360,-121.775889,105.403795,-0.052360,
-11.918478,11.364593,6.799438,20.845558,-0.523599,0.000000,-1.191848,1.136459,-0.052360,-116.358408,123.773557,-0.052360,
-11.452731,13.065748,4.657472,17.011550,-0.523599,0.000000,-1.145273,1.306575,-0.052360,-112.252112,139.647805,-0.052360,
-11.066677,14.590715,3.860532,15.249670,-0.523599,-0.000000,-1.106668,1.459072,-0.052360,-108.418180,154.373114,-0.052360,
-10.676409,16.034428,3.902682,14.437124,-0.523599,0.000000,-1.067641,1.603443,-0.052360,-104.232548,168.561401,-0.052360,
-10.232475,17.439027,4.439344,14.045993,-0.523599,0.000000,-1.023248,1.743903,-0.052360,-99.331612,182.468728,-0.052360,
-9.706487,18.820995,5.259884,13.819683,-0.523599,0.000000,-0.970649,1.882100,-0.052360,-93.509070,196.178435,-0.052360,
-9.082465,20.184140,6.240218,13.631441,-0.523599,-0.000000,-0.908246,2.018414,-0.052360,-86.651362,209.689864,-0.052360,
-8.351696,21.525969,7.307690,13.418298,-0.523599,0.000000,-0.835170,2.152597,-0.052360,-78.697396,222.955738,-0.074176,
-7.509795,22.840846,8.419007,13.148766,-0.741765,-2.181661,-0.750980,2.284085,-0.074176,-64.165325,236.738316,-0.244347,
-5.302620,24.276764,22.071748,14.359177,-2.443467,-17.017021,-0.530262,2.427676,-0.244347,-27.280768,248.916144,-0.349067,
-0.520613,25.148101,47.820070,8.713378,-3.490671,-10.472044,-0.052061,2.514810,-0.349067,33.950800,246.294737,-0.392699,
6.351338,23.866993,68.719509,-12.811083,-3.926991,-4.363194,0.635134,2.386699,-0.392699,104.500481,216.443552,-0.392699,
13.231995,19.658567,68.806572,-42.084261,-3.926991,-0.000000,1.323200,1.965857,-0.392699,163.833671,159.348413,-0.392699,
18.288666,13.006095,50.566704,-66.524721,-3.926991,0.000000,1.828867,1.300609,-0.392699,198.369683,84.479927,-0.270526,
20.539724,5.197154,22.510584,-78.089407,-2.705260,12.217307,2.053972,0.519715,-0.270526,209.811787,19.282279,0.000000,
21.234205,0.043133,6.944804,-51.540208,0.000000,27.052601,2.123420,0.004313,0.000000,215.615446,-17.185239,0.000000,
21.806416,-2.749450,5.722115,-27.925833,0.000000,0.000000,2.180642,-0.274945,0.000000,221.986606,-37.431816,0.000000,
22.496567,-4.335251,6.901504,-15.858007,0.000000,0.000000,2.249657,-0.433525,0.000000,229.586735,-49.301435,0.000000,
23.298459,-5.292697,8.018929,-9.574457,0.000000,0.000000,2.329846,-0.529270,0.000000,238.042231,-56.774151,0.000000,
24.172824,-5.919579,8.743648,-6.268821,0.000000,0.000000,2.417282,-0.591958,0.000000,247.051475,-61.934728,0.000000,
25.089283,-6.371770,9.164585,-4.521907,0.000000,0.000000,2.508928,-0.637177,0.000000,256.363837,-65.869421,0.000000,
26.029070,-6.731375,9.397874,-3.596053,0.000000,0.000000,2.602907,-0.673137,0.000000,265.840843,-69.153566,0.000000,
26.981510,-7.041844,9.524402,-3.104687,0.000000,0.000000,2.698151,-0.704184,0.000000,275.408095,-72.092703,0.000000,
27.940746,-7.326218,9.592358,-2.843748,0.000000,0.000000,2.794075,-0.732622,0.000000,285.024103,-74.848701,0.000000,
28.903615,-7.596732,9.628687,-2.705132,0.000000,0.000000,2.890362,-0.759673,0.000000,278.838240,-73.306306,0.000000,
26.710757,-7.022232,-21.928578,5.744991,0.000000,0.000000,2.671076,-0.702223,0.000000,251.015353,-65.991696,0.034907,
23.963265,-6.299919,-27.474922,7.223131,0.349066,3.490658,2.396327,-0.629992,0.034907,224.017060,-58.893871,0.052360,
21.297174,-5.599007,-26.660903,7.009126,0.523599,1.745329,2.129717,-0.559901,0.052360,201.014291,-51.482822,0.052360,
19.986281,-4.710863,-13.108936,8.881435,0.523599,0.000000,1.998628,-0.471086,0.052360,206.905769,-39.933351,0.052360,
21.179947,-3.492105,11.936658,12.187583,0.523599,0.000000,2.117995,-0.349211,0.052360,218.340988,-28.020535,0.052360,
22.290959,-2.308538,11.110119,11.835668,0.523599,0.000000,2.229096,-0.230854,0.052360,229.048038,-16.054583,0.052360,
23.333600,-1.096412,10.426413,12.121259,0.523599,0.000000,2.333360,-0.109641,0.052360,239.084776,-3.593541,0.052360,
24.309334,0.177045,9.757338,12.734575,0.523599,0.000000,2.430933,0.017705,0.052360,248.453078,9.408433,0.013090,
25.226296,1.423130,9.169624,12.460849,0.130900,-3.926991,2.522630,0.142313,0.013090,257.558868,19.637624,0.165807,
26.080971,2.656642,8.546751,12.335119,1.658068,15.271681,2.608097,0.265664,0.165807,261.128768,48.093149,0.331615,
25.885817,6.739427,-1.951537,40.827849,3.316145,16.580776,2.588582,0.673943,0.331615,245.162333,102.607700,0.392699,
23.094379,12.918096,-27.914380,61.786688,3.926991,6.108454,2.309438,1.291810,0.392699,198.962151,164.631169,0.392699,
17.222813,18.785049,-58.715663,58.669534,3.926991,0.000000,1.722281,1.878505,0.392699,126.459474,211.015019,0.392699,
9.169620,22.346151,-80.531931,35.611021,3.926991,0.000000,0.916962,2.234615,0.392699,42.878485,227.770249,0.335976,
1.815602,22.418860,-73.540177,0.727086,3.359759,-5.672321,0.181560,2.241886,0.335976,16.884697,208.490432,0.052360,
1.598544,19.738655,-2.170577,-26.802055,0.523599,-28.361600,0.159854,1.973865,0.052360,14.751760,182.153155,0.052360,
1.387918,17.137860,-2.106266,-26.007946,0.523599,0.000000,0.138792,1.713786,0.052360,12.682022,156.596249,0.052360,
1.183532,14.614124,-2.043860,-25.237364,0.523599,0.000000,0.118353,1.461412,0.052360,10.673621,131.796734,0.052360,
0.985201,12.165159,-1.983305,-24.489641,0.523599,0.000000,0.098520,1.216516,0.052360,8.724739,107.732151,0.052360,
0.792746,9.788748,-1.924548,-23.764116,0.523599,0.000000,0.079275,0.978875,0.052360,6.833571,84.380205,0.052360,
0.605994,7.482746,-1.867526,-23.060018,0.523599,0.000000,0.060599,0.748275,0.052360,4.017254,62.151846,0.052360,
-0.163936,5.503967,-7.699298,-19.787789,0.523599,0.000000,-0.016394,0.550397,0.052360,-18.103294,51.398573,0.052360,
-2.782908,4.909297,-26.189716,-5.946703,0.523599,0.000000,-0.278291,0.490930,0.052360,-38.096873,46.939494,0.052360,
